,Time[s],x1,x2,x3,y
19783,130.57,-6.692,-0.836,38,-9.756
7983,122.06,-7.684,-0.079,32,-7.542
12596,40.76,6.156,0.158,37,6.802
102648,259.09,-4.663,-0.049,32,-9.165
135406,82,-6.931,-0.159,36,-7.433
170259,18.48,10.454,0.157,44,6.287
15817,135.43,3.58,1.109,45,7.677
122769,72.23,2.531,-0.157,45,-7.617
176715,149.06,-5.711,-2.255,28,-15.284
137547,75.42,1.151,-0.157,44,-7.829
11470,111.47,3.83,1.102,45,9.721
117953,79.83,-3.591,-0.158,45,-7.45
40318,77.64,-0.114,-0.157,44,-6.925
171566,29.93,-2.223,0.156,37,7.746
135840,100.25,-8.653,-0.628,28,-10.93
155752,45.41,-11.628,-0.158,38,-6.89
16936,89.48,2.668,0.628,45,8.257
192075,24.27,3.648,0.158,35,8.379
29213,6.98,8.436,0.016,31,7.507
182016,57.74,-12.095,-0.157,45,-5.404
159652,74.24,1.414,-0.158,36,-8.277
144021,37.03,1.06,0.158,45,7.205
190860,38.72,2.428,0.156,45,6.259
164109,59.27,-10.83,-0.156,38,-6.159
117144,63.82,-5.312,-0.158,34,-7.678
168302,74.3,1.425,-0.157,35,-8.245
156041,26.71,0.559,0.156,35,8.317
25975,71.83,2.052,-0.157,45,-8.071
21979,27.55,-0.41,0.157,46,8.138
135436,70.72,2.314,-0.156,44,-7.527
58028,29.88,-0.57,0.157,31,9.378
119201,38.43,3.26,0.158,32,7.501
164356,3.98,10.67,0.158,30,6.327
74424,266.26,-0.456,0.016,32,8.21
108411,31.03,-1.71,0.158,37,8.432
129071,70.9,1.277,-0.158,36,-8.619
28453,73.1,2.485,-0.157,46,-7.595
27287,2.53,8.995,0.155,27,6.861
110796,2.09,6.874,0.157,44,5.428
134978,34.87,0.559,0.158,30,9.038
97290,153.12,4.811,2.95,44,15.034
192801,34.39,-1.721,0.156,44,7.172
124792,1.7,7.638,0.156,36,6.817
178593,24.81,2.827,0.156,34,8.311
155989,137.03,-10.34,-0.218,31,-9.094
126299,20.94,7.125,0.156,44,6.767
129187,34.88,-1.482,0.157,43,7.001
99029,29.08,-1.391,0.158,44,8.213
121087,75.12,0.855,-0.158,44,-8.323
117896,4.26,11.081,0.158,45,6.334
2067,151.16,7.695,0.282,44,6.181
113740,38.91,2.861,0.158,45,6.396
105871,216.07,-1.756,-0.047,32,-7.936
146885,24.74,2.052,0.156,36,7.453
197757,128.65,-9.542,-1.568,45,-10.649
23122,149.27,-4.856,-1.751,45,-12.175
145393,68.58,0.331,-0.158,38,-8.109
185870,19.81,9.268,0.157,45,7.118
73716,106.33,12.027,0.565,31,9.612
182265,103.51,-2.166,-0.628,36,-9.92
150500,74.68,1.3,-0.157,45,-8.162
138489,123.91,0.958,1.569,45,11.128
131936,92.95,-6.11,-1.572,35,-13.044
89244,18.42,12.084,0.031,32,6.847
64371,41.13,5.974,0.129,36,6.27
4253,3.37,9.644,0.159,44,6.198
16585,68.16,1.881,-0.155,45,-6.192
68175,90.65,2.747,0.629,28,12.579
109271,46.45,-12.198,-0.157,44,-6.072
49726,101.31,-0.456,-0.627,44,-8.36
80676,22.34,5.153,0.156,35,6.998
129415,23.17,4.697,0.158,44,7.815
194855,27.08,0.319,0.158,37,8.439
50019,40.31,5.746,0.157,30,7.118
138720,1.79,6.806,0.158,45,5.827
149799,44.04,-8.835,-0.157,45,-6.123
139905,89.49,2.725,0.628,44,8.37
156665,74.82,1.767,-0.157,45,-7.609
137197,93.61,4.001,0.192,44,5.642
122739,34.37,-0.331,0.158,36,8.558
36671,44.96,-10.021,-0.156,45,-5.938
74164,63.08,-6.487,-0.157,36,-7.692
9853,37.52,0.638,0.156,44,6.163
152851,138.71,-12.05,-2.042,45,-8.674
64498,109.93,3.602,1.101,35,11.062
88684,88.6,11.491,0.627,29,11.874
161874,109.02,11.571,1.101,44,9.742
81651,111.78,6.521,1.089,45,9.499
146075,18.31,11.001,0.157,38,6.585
95633,22.24,7.045,0.158,37,8.733
43173,24.31,2.77,0.156,36,7.576
50502,137,-8.459,-0.133,45,-7.633
122626,120.86,10.511,0.689,45,7.738
11282,95.41,-10.226,-0.629,43,-6.993
185404,36.49,0.148,0.156,45,6.971
77961,129.72,-1.79,-1.571,44,-11.715
46137,82.16,-7.307,-0.156,30,-7.58
29970,135.05,8.003,1.993,28,15.58
18167,80.01,-3.466,-0.158,45,-7.072
66115,5.98,12.529,0.158,44,5.565
114230,33.86,-0.969,0.159,45,8.282
1557,62.77,-5.711,-0.157,44,-6.425
69585,65.55,-2.462,-0.155,33,-7.398
62850,88.08,12.54,0.629,35,9.583
170688,34.67,-1.094,0.158,44,7.562
98103,153.96,9.781,0.87,28,13.003
106086,118.46,-4.891,-1.102,30,-12.806
59633,86.35,4.982,1.57,35,13.394
76682,28.76,-1.208,0.158,44,8.211
10882,143.86,9.895,2.513,38,15.326
95992,20.02,9.063,0.158,45,7.221
146483,74.21,1.106,-0.157,36,-8.602
65471,64,-4.15,-0.157,38,-6.793
51864,29.75,-2.018,0.157,44,7.881
171840,80.33,-3.329,-0.157,45,-6.451
180930,325.91,-0.821,-0.031,32,-7.708
76469,77.29,-1.015,-0.157,36,-8.226
185704,103.94,-4.104,-0.627,35,-9.823
67888,71.32,1.961,-0.157,44,-8.069
166649,32.49,-1.117,0.156,30,8.83
152015,89.23,4.799,0.628,45,8.993
2022,32.31,-2.451,0.157,44,7.545
117400,43.47,-9.052,-0.156,34,-7.241
183817,99.58,-9.211,-0.628,46,-7.231
170684,74.6,1.368,-0.159,38,-8.126
170901,39.17,5.335,0.158,30,8.467
126073,21.36,6.954,0.158,44,7.241
186577,629.82,-3.306,-0.015,32,-7.579
110072,29.93,-1.311,0.156,34,8.662
23854,67.28,-1.094,-0.158,37,-8.216
90709,74.72,0.684,-0.158,37,-8.746
101969,72.58,1.961,-0.158,36,-8.17
174654,77.69,-0.741,-0.158,45,-7.49
109328,59.52,-11.343,-0.157,38,-7.021
199491,71.85,2.861,-0.156,44,-7.278
35994,130.05,-3.99,-1.569,44,-11.531
74500,429.13,-11.332,-0.016,32,-7.161
104349,67.38,-1.174,-0.159,34,-8.402
52411,61.87,-6.897,-0.156,45,-6.186
195051,153.62,3.317,1.771,44,10.794
171774,46.52,-12.597,-0.158,38,-6.363
26992,25.53,1.311,0.157,34,7.735
14260,4.61,11.195,0.157,37,5.981
165180,110.05,2.063,1.1,46,10.323
137147,91.12,-0.559,0.629,44,9.575
611,93.43,7.741,0.586,30,8.861
55001,29.5,-2.177,0.156,45,7.64
45583,56.73,-12.722,-0.157,38,-4.911
7017,112.18,4.366,0.219,45,6.223
25404,21.58,5.632,0.158,45,6.262
191856,21.9,6.874,0.156,37,8.041
62194,102.23,1.049,-0.629,44,-9.042
199510,19.19,9.929,0.158,35,6.802
127321,117.14,-3.865,-1.099,45,-11.146
195238,20.66,8.938,0.158,35,8.105
26017,71.73,2.953,-0.157,45,-7.158
23209,27.68,-0.638,0.157,45,8.023
11464,70.38,2.679,-0.158,45,-6.988
144254,27.48,-0.935,0.157,43,7.558
80737,18.16,11.776,0.158,38,7.126
140656,99.99,-6.623,-0.628,45,-7.252
82694,28.4,-1.607,0.156,46,7.61
37208,76.53,-0.342,-0.158,35,-8.356
21696,36.75,0.935,0.157,37,7.43
115099,148.99,-4.229,-2.434,35,-14.032
38416,212.65,-10.442,-0.032,32,-7.165
42059,24.38,2.668,0.157,35,7.573
180821,106.14,7.376,0.086,44,6.824
74166,663.54,0.228,-0.015,32,-8.123
71276,57.86,-12.46,-0.156,46,-5.921
86579,30.1,-0.787,0.157,35,9.221
142329,145.14,7.513,0.637,30,10.067
161655,151.06,7.41,0.083,45,6.877
120602,59.18,-10.522,-0.158,44,-5.708
4556,39.56,4.207,0.158,38,6.744
176438,26.29,0.422,0.156,38,7.752
41756,34.95,-0.57,0.156,45,7.852
123955,111.77,4.321,1.094,46,7.367
179486,63.32,-5.734,-0.157,35,-7.324
74900,38.17,3.295,0.158,31,7.897
104953,111.24,3.203,1.102,45,10.97
39097,69.98,1.459,-0.158,35,-8.009
187910,45.6,-12.323,-0.158,31,-7.312
76373,61.08,-9.804,-0.157,33,-7.833
92397,28.6,-1.562,0.156,44,7.777
103810,40.11,4.731,0.158,38,6.42
62561,118.26,-5.198,-1.099,29,-14.264
118826,148.39,-8.368,-2.514,45,-12.857
141278,35.38,-0.365,0.158,36,7.646
136173,139.64,-4.879,-2.042,44,-15.027
143306,76.4,0.673,-0.158,44,-7.457
12219,92.94,3.317,0.629,46,7.151
72218,72.76,2.451,-0.156,45,-7.686
79132,34.44,-0.103,0.159,38,8.723
79329,30.53,-2.405,0.156,44,7.705
117776,118.24,-5.689,-1.1,31,-14.846
22855,37.77,1.619,0.158,44,6.776
116083,81.24,-4.685,-0.157,45,-6.399
28989,34.15,-0.798,0.157,45,8.257
133430,19.57,10.739,0.157,35,8.191
1361,73.3,2.063,-0.157,38,-7.968
25609,81.13,-5.666,-0.158,30,-7.553
91087,37.56,1.459,0.157,45,6.913
132781,63.83,-5.415,-0.157,35,-7.804
56503,92.62,2.542,0.629,46,8.149
194256,117.2,-3.283,-1.097,44,-10.978
173669,118.14,-3.295,-1.1,29,-12.874
156867,93.32,6.179,0.629,43,7.671
109972,134.45,4.138,2.043,45,13.067
95875,68.46,1.3,-0.157,45,-7.043
15465,566.26,-11.24,-0.014,32,-5.823
39182,29.12,-2.143,0.156,45,7.496
54247,80.67,-5.221,-0.157,34,-7.837
32709,62,-6.658,-0.157,46,-6.151
193762,155.46,-9.006,-0.176,44,-7.959
165878,252.08,-1.117,-0.046,32,-8.343
95436,33.06,-0.958,0.158,35,8.744
77853,40.1,5.29,0.156,36,7.007
112663,60.51,-8.903,-0.156,45,-6.06
68941,24.5,3.614,0.156,32,8.687
37423,69.48,-0.296,-0.158,27,-9.45
156724,39.46,4.184,0.158,45,6.88
128476,59.09,-10.921,-0.157,38,-5.987
190438,58.93,-10.591,-0.157,45,-5.435
34911,149.35,-5.016,-1.558,45,-11.304
23196,75.05,2.177,-0.156,44,-7.07
141818,153.77,3.374,1.375,45,8.677
185147,171.39,-0.274,0.031,32,7.906
71197,37.4,1.79,0.158,35,7.461
78685,129.69,-1.824,-1.568,45,-11.857
176143,28.75,-1.3,0.156,44,8.13
40639,101.75,0.912,-0.628,44,-8.425
174937,6.65,9.622,0.047,32,7.034
118884,32.21,-1.721,0.157,36,8.299
17811,74.57,0.194,-0.158,31,-9.31
177940,31.2,-2.873,0.156,44,7.289
93946,81.67,-6.361,-0.157,38,-7.39
173879,81.23,-5.05,-0.158,45,-6.78
91769,102.01,1.71,-0.628,45,-8.143
25439,117.16,-0.365,-1.1,45,-7.744
34764,62.04,-7.763,-0.158,35,-7.302
29833,4.8,11.503,0.157,35,6.042
59719,1.72,7.114,0.157,35,6.256
14584,22.69,5.996,0.157,28,8.398
167644,116.83,-5.791,-1.101,45,-10.252
99871,101.21,-5.803,-2.983,39,-15.328
56405,110.6,-0.809,1.101,45,9.323
161884,148.41,-12.529,-2.514,29,-17.909
18946,61.48,-8.618,-0.157,30,-7.298
165270,139.63,-6.623,-2.04,31,-16.799
116150,92.36,-2.006,-1.571,38,-12.078
198566,27.75,0.057,0.158,44,8.769
78496,130.6,-5.54,-0.778,45,-8.455
16966,79.24,-2.85,-0.157,36,-7.572
107727,110.88,4.241,1.098,31,13.938
65148,65.89,-1.71,-0.157,38,-7.117
39224,218.63,4.708,0.015,32,7.463
151624,29.3,-1.151,0.157,35,8.572
189693,30.34,-2.679,0.155,44,7.401
197766,110.68,-1.06,1.101,45,9.048
82278,793.29,-6.806,-0.016,32,-8.221
62895,92.75,2.565,0.628,44,7.476
95766,140.63,-7.684,-0.496,30,-9.956
150100,75.91,0.604,-0.156,44,-7.983
91653,38.88,3.853,0.157,30,7.432
60408,3.02,8.835,0.158,45,5.935
40217,118.46,-3.238,-1.101,45,-11.177
89561,68.6,0.638,-0.161,44,-7.797
71478,304.81,-6.236,-0.031,32,-7.074
109305,19.03,9.69,0.157,44,6.333
63286,71.88,2.018,-0.158,45,-8.1
121270,73.02,2.052,-0.158,44,-8.028
111204,74.26,1.927,-0.157,45,-7.755
195104,135.59,4.321,0.694,44,7.024
195443,74.42,1.3,-0.158,36,-8.301
196088,104.65,-6.395,-0.629,44,-7.932
123529,80.01,-3.819,-0.157,45,-7.419
130102,69.76,2.234,-0.155,44,-7.123
108531,37.88,2.348,0.157,37,7.373
15420,44.99,-11.753,-0.158,34,-7.62
44820,90.47,2.36,0.628,29,11.869
45975,67.29,-0.239,-0.157,38,-7.383
73447,35.49,-0.616,0.157,44,7.3
86509,103.94,-2.588,-0.628,45,-8.308
117826,73.82,1.573,-0.158,37,-8.293
35118,88.53,7.9,0.628,46,7.763
21551,139.23,-3.42,-2.044,45,-10.047
62807,20.21,9.656,0.157,34,8.117
72376,59.29,-10.328,-0.157,44,-5.674
194245,88.99,6.589,0.628,36,9.348
117749,44.18,-11.548,-0.158,27,-8.6
191234,60.37,-8.881,-0.157,45,-5.817
166609,25.73,0.547,0.156,45,7.22
159464,59.86,-10.705,-0.156,34,-6.877
193529,93.04,-8.06,-1.571,33,-14.017
43031,36.14,-0.125,0.156,36,7.108
158670,1.7,8.687,0.158,30,7.838
127432,68.77,0.946,-0.157,45,-7.663
70404,35.99,-1.003,0.157,45,6.386
3975,124.04,1.208,1.572,44,11.033
163346,75.73,1.14,-0.158,45,-7.587
17638,43.12,-8.584,-0.157,36,-7.308
78714,101.26,-5.597,-2.963,36,-15.654
95728,31.66,-1.847,0.159,45,8.261
106281,104.47,-5.757,-0.629,43,-8.443
108293,18.43,11.24,0.158,36,6.987
84543,43.31,-7.923,-0.157,44,-6.345
188415,92.32,1.265,0.629,45,8.356
86187,21.04,8.026,0.158,44,7.807
99301,24.33,2.485,0.156,45,7.316
137842,305.77,-5.951,-0.031,32,-7.096
129757,92.15,-3.534,-1.571,37,-12.701
112414,91.91,-0.376,0.628,45,8.36
12237,18.49,10.089,0.156,45,5.952
99078,111.15,3.374,1.098,46,11.791
69566,67.6,0.262,-0.157,45,-7.219
5087,43.69,-8.516,-0.157,45,-6.354
173851,20.29,9.337,0.156,30,7.952
88337,90.85,-1.493,0.63,45,8.562
17249,219.22,-1.037,-0.047,32,-8.339
152369,109.55,6.544,1.098,45,10.588
31716,37.11,1.938,0.157,34,7.995
41827,75.15,2.086,-0.155,45,-7.097
145746,77.59,-0.855,-0.158,38,-7.712
66759,17.51,11.89,0.155,37,6.384
102150,59.71,-9.964,-0.158,45,-5.908
193289,81.11,-4.982,-0.157,43,-6.898
39974,79.05,-1.71,-0.157,45,-6.711
190143,40.56,5.05,0.158,44,6.015
194596,76.47,-0.821,-0.157,35,-8.891
29704,66.13,-1.71,-0.157,37,-7.437
114543,28.43,0.41,0.158,27,9.618
7586,28.32,-0.98,0.156,36,8.184
60513,86.01,9.109,1.57,38,13.355
63559,38.4,4.332,0.157,27,8.615
82112,81.25,-5.78,-0.157,34,-7.493
5603,110.36,0.923,1.101,44,10.681
135174,65.54,-1.151,-0.156,45,-6.067
41424,19.3,10.192,0.156,38,7.262
4548,45.71,-11.799,-0.157,37,-6.641
189202,63.84,-5.21,-0.157,31,-7.608
44422,76.54,0.353,-0.156,36,-7.662
124689,81.78,-6.407,-0.157,38,-7.265
74273,93.02,4.583,0.628,45,7.915
46508,26.68,1.63,0.158,30,9.35
29171,70.5,2.189,-0.157,45,-7.556
85976,155.67,-10.933,-0.705,46,-8.113
63993,44.13,-9.063,-0.158,44,-6.209
32587,92.21,0.49,0.628,45,8.105
29801,75.25,1.163,-0.157,46,-7.931
39668,17.03,12.54,0.157,45,6.391
177894,22.53,4.195,0.156,44,6.355
95901,124.08,7.228,1.571,28,16.877
136955,110.37,-0.376,1.1,44,9.427
77368,74.35,0.844,-0.156,31,-8.801
873,24.26,3.887,0.158,35,8.617
86459,374.8,3.363,0.017,32,7.435
92686,74.92,1.106,-0.157,44,-8.21
131241,119.12,-6.931,-0.95,37,-9.549
195887,67.56,-0.467,-0.156,35,-7.917
35500,60.89,-8.493,-0.157,45,-6.24
57599,126.69,-12.711,-1.044,45,-8.695
184924,18.14,11.24,0.155,38,6.603
183611,154.04,4.97,0.663,45,7.596
171944,23.18,3.386,0.158,45,6.526
153097,111.77,9.861,1.088,28,12.778
8524,109.77,2.964,1.1,44,9.066
132118,135.19,3.386,1.731,45,10.212
56629,174.54,10.955,0.016,32,6.831
182482,629.8,-3.101,-0.015,32,-7.373
191899,139.06,-9.439,-2.039,45,-13.229
79898,240.78,1.186,-0.046,32,-8.66
184398,79.87,-3.454,-0.157,44,-7.267
101568,70.9,1.436,-0.157,34,-8.468
147732,20.59,7.364,0.157,46,6.429
26941,124.03,5.768,1.572,29,15.596
153482,44.03,-9.086,-0.157,46,-6.398
22283,43.01,-8.504,-0.158,35,-7.394
149228,4.24,11.092,0.156,35,6.408
123409,78.32,-1.642,-0.157,45,-7.618
45260,68.64,1.243,-0.158,45,-7.253
73029,110.21,4.093,1.1,36,13.283
102194,62.33,-5.905,-0.156,44,-5.925
138487,18.8,10.157,0.157,45,6.463
174018,77.75,-0.148,-0.157,45,-6.832
195682,2.76,9.12,0.158,45,6.609
180604,83.69,8.356,0.573,45,6.196
25914,134.16,10.34,2.041,38,15.232
94090,27.03,-0.821,0.157,44,7.253
6522,76.95,-0.923,-0.156,31,-8.507
92582,368.62,2.394,0.016,32,7.357
34238,79.32,-3.363,-0.156,35,-7.984
128598,114.01,-11.959,-1.102,45,-7.047
8635,144.02,5.597,2.514,45,13.917
77859,44.37,-10.898,-0.158,30,-7.66
169949,73.5,1.938,-0.157,38,-8.045
187379,73.95,2.314,-0.156,37,-7.517
162917,40.85,6.589,0.158,44,7.097
133355,18.37,11.218,0.158,45,6.874
102080,45.86,-11.058,-0.157,44,-5.703
29498,196.27,5.882,0.032,32,7.429
118452,65.62,-3.272,-0.157,31,-8.296
85203,77.05,0.16,-0.157,45,-7.324
30667,21.37,7.091,0.158,37,7.399
70990,26.13,-0.091,0.156,44,7.051
67490,90.08,0.741,0.628,44,9.044
160147,93.34,-9.895,-1.053,31,-13.65
15112,254.27,-1.379,-0.047,32,-7.815
180211,75.41,1.414,-0.158,45,-7.562
62651,73.24,1.847,-0.157,36,-8.196
82479,20.68,8.721,0.157,35,7.931
135405,78.09,-0.969,-0.157,45,-7.231
144467,27.29,-0.809,0.156,45,7.523
22650,4.26,11.537,0.158,35,6.807
55762,45.66,-11.286,-0.157,36,-6.199
174182,2.05,8.425,0.158,35,7.038
23892,88.38,9.154,0.628,44,8.059
94004,62.61,-7.262,-0.157,34,-7.723
184388,155.71,-11.206,-0.832,44,-7.967
98720,17.56,12.494,0.158,45,7.022
102695,93.18,5.164,0.63,45,7.5
103574,60.23,-10.363,-0.157,35,-7.092
166492,110.71,-0.467,1.102,45,9.598
138097,92.25,0.581,0.628,44,8.002
182284,28.62,-0.866,0.158,37,8.469
86217,119.43,-5.768,-0.165,37,-7.563
126925,116.19,-10.83,-1.099,45,-8.373
94029,67.26,-1.436,-0.158,31,-8.536
191964,243.05,2.599,0.016,32,8.808
121113,99.61,-9.143,-0.628,44,-7.357
106850,43.59,-9.405,-0.158,35,-7.374
110321,60.05,-9.952,-0.156,38,-6.419
167912,191.29,9.074,0.016,32,7.503
132412,153.95,4.184,0.919,45,7.551
92428,2.47,9.884,0.159,30,7.816
181909,116.15,-10.522,-1.101,45,-7.597
119404,153.53,9.029,2.001,30,17.774
108353,309.02,-4.982,-0.031,32,-7.15
152983,1.57,6.886,0.159,45,6.223
17502,90.13,0.866,0.629,44,9.33
98596,30.61,-1.687,0.157,38,8.425
62589,110.35,6.179,1.1,28,15.932
130638,22.61,6.065,0.157,35,8.331
69961,29.8,-1.493,0.156,35,8.431
55964,91.85,-0.467,0.628,44,8.444
33834,32.82,-2.075,0.159,45,7.719
38478,34.21,-1.106,0.156,36,7.918
151065,65.29,-2.348,-0.158,44,-6.9
68975,67.97,-1.015,-0.158,27,-8.883
199209,90.69,-0.718,0.629,44,9.162
101870,22.79,4.56,0.158,35,7.096
33735,56.94,-12.643,-0.156,45,-5.057
147067,154.03,5.233,0.683,44,7.925
184427,109.31,7.148,1.101,44,8.524
129939,62.6,-5.985,-0.158,45,-6.413
148126,36.9,0.707,0.156,46,7.039
58580,130.11,-6.281,-1.572,37,-13.125
195487,80.12,-3.956,-0.158,38,-7.384
136457,71.72,1.163,-0.157,35,-8.95
23212,388.32,-2.987,-0.031,32,-7.271
25696,135.29,2.77,1.476,45,8.523
92113,91.8,-0.125,0.048,32,9.053
148617,110.96,2.257,1.101,45,11.664
80855,26.86,0.775,0.158,45,8.67
150248,134.51,4.15,2.043,44,13.606
109043,74.74,1.79,-0.157,36,-7.641
37891,63.13,-4.571,-0.157,45,-5.861
86964,152.88,7.729,2.982,44,14.037
13624,140.11,-4.777,-1.827,45,-11.874
36756,43.82,-9.804,-0.157,35,-7.43
14907,35.62,-0.228,0.158,45,7.532
176080,67.69,-0.194,-0.157,36,-7.773
131151,30.97,-1.881,0.158,45,8.26
178430,68.88,-0.479,-0.158,31,-9.18
124848,79.3,-3.055,-0.158,38,-7.688
167624,110.85,5.689,1.098,28,15.463
181749,101.34,-3.899,-0.628,28,-11.954
58943,338.13,0.878,-0.031,32,-8.297
84318,21.4,6.361,0.156,45,6.731
185081,26.23,0.114,0.157,45,7.35
155154,233.11,1.585,-0.047,32,-8.505
45205,135.25,3.773,1.575,45,9.982
61591,68.74,1.22,-0.155,37,-7.39
179127,191.56,5.392,0.032,32,8.404
189759,4.19,10.374,0.157,44,5.741
196949,34.88,-0.901,0.158,45,7.584
105516,22.56,6.293,0.158,36,8.468
132501,144.44,4.685,2.407,38,14.506
198819,386.86,5.654,0.017,32,7.91
105378,39.62,3.91,0.159,45,6.343
16829,20.94,7.843,0.156,38,7.488
52547,59.25,-11.001,-0.156,34,-6.294
22300,87.74,8.219,0.793,31,11.172
194964,38.36,2.645,0.158,43,6.975
148299,137.15,-10.739,-0.522,37,-8.453
173461,28.81,-1.459,0.157,44,8
45876,139.7,-4.001,-2.039,45,-14.115
109081,110.29,0.057,1.097,45,9.622
116952,97.55,6.772,1.442,36,12.413
50014,91.89,-7.33,-1.571,31,-13.992
57216,37.21,0.958,0.157,45,6.885
175397,63.47,-4.936,-0.156,46,-6.778
153816,73.63,2.098,-0.156,38,-7.848
41,65.15,-1.505,-0.156,44,-5.876
37329,63.28,-4.959,-0.157,44,-6.483
177579,95.13,-9.485,-0.628,46,-7.497
143083,61.79,-7.729,-0.158,44,-6.875
65452,39.28,3.637,0.158,45,6.619
59225,91.77,0.034,0.629,44,9.176
113117,1.19,7.49,0.092,37,6.981
108603,68.31,-0.182,0.078,32,8.409
43369,101.11,-1.197,-0.628,44,-8.236
38113,112.09,4.583,0.432,44,6.698
34140,151.09,7.729,0.146,44,6.844
9689,59.46,-10.591,-0.156,45,-6.19
183441,4.93,11.537,0.156,36,5.9
67562,103.12,0.125,-0.629,45,-8.963
13618,62.58,-6.441,-0.158,45,-6.841
166069,77.07,-1.003,-0.157,36,-8.462
91469,75.08,0.479,-0.158,38,-8.727
25187,88.72,10.807,0.628,28,11.942
15636,110.88,0.137,1.102,43,9.82
155383,81.58,-5.677,-0.158,44,-6.84
130359,140.58,-6.293,-0.597,36,-8.748
71189,40.98,5.677,0.158,45,5.975
126875,38.37,2.291,0.159,45,6.596
45250,4.75,8.812,0.047,32,7.109
99894,4.92,11.788,0.156,34,6.169
169196,96.8,8.858,2.983,35,17.355
81586,77.82,-1.459,-0.158,37,-8.041
181370,64.48,-4.138,-0.157,38,-7.513
51908,58.54,-12.734,-0.156,31,-7.062
24070,19.23,9.77,0.158,37,6.711
131043,124.41,4.172,1.573,45,11.008
6375,99.23,-11.503,-0.628,44,-7.407
41160,64.56,-3.785,-0.156,37,-7.29
181759,71.78,2.098,-0.158,38,-8.002
78260,60.62,-8.812,-0.157,44,-6.13
702,395.95,7.228,0.016,32,8.052
14073,59.37,-11.24,-0.157,38,-6.704
989,134.42,2.029,2.045,45,10.693
103337,46.34,-12.529,-0.157,36,-6.535
44150,99.96,-7.011,-0.628,45,-7.443
52836,26.58,0.935,0.158,35,8.54
68486,28.47,-1.094,0.159,45,8.14
154967,22.91,4.651,0.157,44,7.378
194997,97.11,5.506,2.554,35,16.697
22101,66.28,-2.166,-0.158,35,-8.079
41124,99.41,-10.146,-0.628,44,-7.123
186836,80.95,-4.446,-0.156,38,-6.622
34809,97.45,3.887,1.685,36,10.853
90060,139.7,-4.024,-2.039,45,-14.139
47246,94.92,-10.556,-0.38,31,-8.708
41994,101.96,1.687,-0.628,44,-8.089
170127,90.57,-1.151,0.627,45,8.54
16699,31.02,-2.212,0.157,45,7.939
48328,38.5,3.203,0.156,37,7.351
117353,46.48,-12.631,-0.156,35,-6.475
161573,32.58,-0.228,0.158,28,9.669
188435,152.81,9.211,2.986,45,13.647
22003,323.17,-2.166,-0.032,32,-8.375
157021,59.42,-10.75,-0.157,43,-6.294
11651,23.57,4.845,0.157,33,8.562
185946,34.43,-1.265,0.157,37,7.59
199746,26.58,0.114,0.157,37,7.736
183943,74.16,2.873,-0.155,45,-6.877
172252,23.65,3.853,0.158,45,7.687
90677,70.53,2.531,-0.157,44,-7.228
683,77.97,-1.254,-0.156,45,-7.668
161207,79.73,-2.497,-0.157,44,-6.516
194437,34.27,-1.243,0.158,44,7.727
67797,3.96,10.773,0.158,38,6.459
45194,5.81,12.494,0.157,38,5.738
90077,158.22,-5.825,-1.126,45,-9.993
58217,67.21,-0.239,-0.158,44,-7.283
110875,122.95,10.67,1.569,44,11.773
38965,67.65,0.445,-0.157,43,-7.097
58955,4.46,11.97,0.159,36,6.942
80759,34.9,-0.068,0.156,34,8.415
52925,37.7,2.633,0.156,32,7.922
8091,45.31,-10.693,-0.157,46,-6.103
53079,39.86,5.335,0.158,38,7.41
190686,117.45,-1.904,-1.098,44,-11.133
147626,28.05,0.205,0.158,35,9.142
65719,99.55,-9.211,-0.628,45,-7.01
107595,23.4,5.084,0.157,30,8.564
82944,153.36,2.485,2.425,45,13.305
84346,39.84,5.358,0.157,32,7.482
32777,63.38,-7.114,-0.158,27,-8.799
151003,70.31,1.744,-0.156,36,-7.915
69435,116.98,-9.006,-1.099,28,-15.025
106303,76.43,-1.186,-0.157,27,-9.288
4800,28.15,-0.627,0.156,44,8.402
22129,26.4,-0.388,0.155,44,7.056
137691,101.37,-0.228,-0.628,45,-8.358
23682,60.72,-8.972,-0.157,44,-6.446
140302,135.03,3.614,2.024,45,11.488
127522,40.34,4.469,0.155,38,5.816
70235,102.29,-6.43,-0.404,36,-8.541
169890,39.17,3.363,0.159,44,6.486
122383,106.53,11.468,1.017,45,7.693
127745,61.37,-8.197,-0.157,45,-6.689
198550,85.88,10.784,1.568,38,13.091
129495,65.03,-3.819,-0.158,35,-7.999
66873,129.13,-4.024,-1.568,45,-11.754
89797,3.86,11.104,0.158,37,6.928
57160,135.43,3.466,1.108,45,7.57
33572,97.98,5.552,0.326,36,7.556
106322,687.38,1.562,-0.015,32,-8.321
199411,44.35,-8.892,-0.156,44,-5.723
19297,98.04,4.412,0.145,37,6.166
63982,94.96,-9.907,-0.461,45,-7.848
50737,16.93,12.38,0.157,44,6.101
183508,153.33,1.858,2.509,45,12.92
2791,118.68,-4.207,-1.1,45,-10.351
27865,46,-12.665,-0.158,36,-7.113
130061,76.08,0.342,-0.158,44,-8.082
31308,81.85,-5.939,-0.157,45,-6.701
39434,78.87,-2.531,-0.157,34,-7.777
38231,19.42,9.872,0.157,37,7.113
9811,46.04,-11.354,-0.158,43,-5.751
133343,25.91,1.163,0.157,45,8.034
155104,89.29,3.386,0.628,46,7.929
